Time FVT_juv_0_Migrating_Biomass(tonnes) FVT_juv_0_Total_biomass(tonnes) FVT_juv_0_Prop_Migrating FVT_ad_0_Migrating_Biomass(tonnes) FVT_ad_0_Total_biomass(tonnes) FVT_ad_0_Prop_Migrating SB_juv_0_Migrating_Biomass(tonnes) SB_juv_0_Total_biomass(tonnes) SB_juv_0_Prop_Migrating SB_ad_0_Migrating_Biomass(tonnes) SB_ad_0_Total_biomass(tonnes) SB_ad_0_Prop_Migrating WHB_juv_0_Migrating_Biomass(tonnes) WHB_juv_0_Total_biomass(tonnes) WHB_juv_0_Prop_Migrating WHB_ad_0_Migrating_Biomass(tonnes) WHB_ad_0_Total_biomass(tonnes) WHB_ad_0_Prop_Migrating
8.900000e+01 9.145513e+03 1.267667e+04 7.214447e-01 3.609086e+02 6.904472e+02 5.227172e-01 1.189878e+02 5.971076e+01 1.992736e+00 5.412008e+01 2.826294e+01 1.914878e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.000000e+01 9.145513e+03 1.267733e+04 7.214069e-01 3.609086e+02 6.902999e+02 5.228287e-01 1.189878e+02 5.971076e+01 1.992736e+00 5.412008e+01 2.826295e+01 1.914877e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.100000e+01 9.145513e+03 1.267800e+04 7.213689e-01 3.609086e+02 6.901526e+02 5.229403e-01 1.189878e+02 5.971076e+01 1.992736e+00 5.412008e+01 2.826296e+01 1.914876e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.200000e+01 9.145513e+03 1.267891e+04 7.213168e-01 3.609086e+02 6.900134e+02 5.230458e-01 1.189878e+02 5.971077e+01 1.992736e+00 5.412008e+01 2.826298e+01 1.914876e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.300000e+01 9.145513e+03 1.267983e+04 7.212645e-01 3.609086e+02 6.898743e+02 5.231513e-01 1.189878e+02 5.971077e+01 1.992736e+00 5.412008e+01 2.826299e+01 1.914875e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.400000e+01 9.145513e+03 1.268075e+04 7.212122e-01 3.609086e+02 6.897352e+02 5.232567e-01 1.189878e+02 5.971077e+01 1.992736e+00 5.412008e+01 2.826301e+01 1.914874e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.500000e+01 9.145513e+03 1.268167e+04 7.211598e-01 3.609086e+02 6.895962e+02 5.233622e-01 1.189878e+02 5.971077e+01 1.992736e+00 5.412008e+01 2.826302e+01 1.914873e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.600000e+01 9.145513e+03 1.268258e+04 7.211084e-01 3.609086e+02 6.894568e+02 5.234680e-01 1.189878e+02 5.971078e+01 1.992736e+00 5.412008e+01 2.826304e+01 1.914872e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.700000e+01 9.145513e+03 1.268348e+04 7.210570e-01 3.609086e+02 6.893173e+02 5.235739e-01 1.189878e+02 5.971078e+01 1.992736e+00 5.412008e+01 2.826305e+01 1.914871e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.800000e+01 9.145513e+03 1.268439e+04 7.210056e-01 3.609086e+02 6.891779e+02 5.236798e-01 1.189878e+02 5.971078e+01 1.992736e+00 5.412008e+01 2.826306e+01 1.914870e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
9.900000e+01 9.145513e+03 1.268529e+04 7.209541e-01 3.609086e+02 6.890386e+02 5.237857e-01 1.189878e+02 5.971078e+01 1.992735e+00 5.412008e+01 2.826308e+01 1.914869e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.000000e+02 9.145513e+03 1.268620e+04 7.209024e-01 3.609086e+02 6.888994e+02 5.238916e-01 1.189878e+02 5.971078e+01 1.992735e+00 5.412008e+01 2.826309e+01 1.914868e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.010000e+02 9.145513e+03 1.268711e+04 7.208507e-01 3.609086e+02 6.887602e+02 5.239974e-01 1.189878e+02 5.971079e+01 1.992735e+00 5.412008e+01 2.826311e+01 1.914867e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.020000e+02 9.145513e+03 1.268802e+04 7.207988e-01 3.609086e+02 6.886212e+02 5.241033e-01 1.189878e+02 5.971079e+01 1.992735e+00 5.412008e+01 2.826312e+01 1.914866e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.030000e+02 9.145513e+03 1.268888e+04 7.207501e-01 3.609086e+02 6.884803e+02 5.242105e-01 1.189878e+02 5.971079e+01 1.992735e+00 5.412008e+01 2.826314e+01 1.914865e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.040000e+02 9.145513e+03 1.268974e+04 7.207012e-01 3.609086e+02 6.883395e+02 5.243177e-01 1.189878e+02 5.971079e+01 1.992735e+00 5.412008e+01 2.826315e+01 1.914864e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.050000e+02 9.145513e+03 1.269060e+04 7.206522e-01 3.609086e+02 6.881988e+02 5.244249e-01 1.189878e+02 5.971079e+01 1.992735e+00 5.412008e+01 2.826316e+01 1.914863e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.060000e+02 9.145513e+03 1.269147e+04 7.206032e-01 3.609086e+02 6.880582e+02 5.245321e-01 1.189878e+02 5.971080e+01 1.992735e+00 5.412008e+01 2.826318e+01 1.914862e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.070000e+02 9.145513e+03 1.269233e+04 7.205540e-01 3.609086e+02 6.879176e+02 5.246393e-01 1.189878e+02 5.971080e+01 1.992735e+00 5.412008e+01 2.826319e+01 1.914861e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.080000e+02 9.145513e+03 1.269320e+04 7.205048e-01 3.609086e+02 6.877771e+02 5.247464e-01 1.189878e+02 5.971080e+01 1.992735e+00 5.412008e+01 2.826321e+01 1.914860e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.090000e+02 9.145513e+03 1.269407e+04 7.204554e-01 3.609086e+02 6.876367e+02 5.248536e-01 1.189878e+02 5.971080e+01 1.992735e+00 5.412008e+01 2.826322e+01 1.914859e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.100000e+02 9.145513e+03 1.269494e+04 7.204064e-01 3.609086e+02 6.874962e+02 5.249608e-01 1.189878e+02 5.971080e+01 1.992735e+00 5.412008e+01 2.826323e+01 1.914858e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.110000e+02 9.145513e+03 1.269580e+04 7.203573e-01 3.609086e+02 6.873558e+02 5.250681e-01 1.189878e+02 5.971081e+01 1.992735e+00 5.412008e+01 2.826325e+01 1.914857e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.120000e+02 9.145513e+03 1.269667e+04 7.203081e-01 3.609086e+02 6.872155e+02 5.251753e-01 1.189878e+02 5.971081e+01 1.992735e+00 5.412008e+01 2.826326e+01 1.914856e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.130000e+02 9.145513e+03 1.269754e+04 7.202587e-01 3.609086e+02 6.870752e+02 5.252825e-01 1.189878e+02 5.971081e+01 1.992735e+00 5.412008e+01 2.826328e+01 1.914855e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.140000e+02 9.145513e+03 1.269841e+04 7.202093e-01 3.609086e+02 6.869350e+02 5.253897e-01 1.189878e+02 5.971081e+01 1.992734e+00 5.412008e+01 2.826329e+01 1.914854e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.150000e+02 9.145513e+03 1.269928e+04 7.201598e-01 3.609086e+02 6.867949e+02 5.254969e-01 1.189878e+02 5.971081e+01 1.992734e+00 5.412008e+01 2.826330e+01 1.914853e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.160000e+02 9.145513e+03 1.270016e+04 7.201102e-01 3.609086e+02 6.866548e+02 5.256041e-01 1.189878e+02 5.971082e+01 1.992734e+00 5.412008e+01 2.826332e+01 1.914852e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
1.170000e+02 9.145513e+03 1.270104e+04 7.200601e-01 3.609086e+02 6.865150e+02 5.257111e-01 1.189878e+02 5.971082e+01 1.992734e+00 5.412008e+01 2.826333e+01 1.914851e+00 1.021347e+03 5.106735e+02 2.000000e+00 1.748447e+03 8.742233e+02 2.000000e+00
